|Index|pVelocitySplineBuffer|pPositionSplineBuffer
|1048|95.983|40.3821
|1049|96.0305|40.4781
|1050|96.0778|40.5742
|1051|96.1246|40.6703
|1052|96.1712|40.7664
|1053|96.2173|40.8626
|1054|96.2632|40.9589
|1055|96.3087|41.0552
|1056|96.3538|41.1515
|1057|96.3986|41.2479
|1058|96.443|41.3443
|1059|96.4871|41.4407
|1060|96.5309|41.5373
|1061|96.5743|41.6338
|1062|96.6173|41.7304
|1063|96.66|41.827
|1064|96.7024|41.9237
|1065|96.7445|42.0204
|1066|96.7862|42.1172
|1067|96.8275|42.214
|1068|96.8686|42.3109
|1069|96.9093|42.4078
|1070|96.9496|42.5047
|1071|96.9896|42.6017
|1072|97.0293|42.6987
|1073|97.0687|42.7957
|1074|97.1077|42.8928
|1075|97.1464|42.9899
|1076|97.1847|43.0871
|1077|97.2228|43.1843
|1078|97.2605|43.2815
|1079|97.2978|43.3788
|1080|97.3349|43.4761
|1081|97.3716|43.5735
|1082|97.408|43.6709
|1083|97.4441|43.7683
|1084|97.4798|43.8658
|1085|97.5153|43.9633
|1086|97.5504|44.0608
|1087|97.5852|44.1584
|1088|97.6197|44.256
|1089|97.6538|44.3536
|1090|97.6877|44.4513
|1091|97.7212|44.549
|1092|97.7544|44.6467
|1093|97.7873|44.7445
|1094|97.8199|44.8423
|1095|97.8522|44.9401
|1096|97.8841|45.038
|1097|97.9158|45.1359
|1098|97.9471|45.2338
|1099|97.9782|45.3318
|1100|98.0089|45.4298
|1101|98.0394|45.5278
|1102|98.0695|45.6259
|1103|98.0993|45.7239
|1104|98.1289|45.8221
|1105|98.1581|45.9202
|1106|98.187|46.0184
|1107|98.2157|46.1166
|1108|98.244|46.2148
|1109|98.2721|46.3131
|1110|98.2998|46.4114
|1111|98.3273|46.5097
|1112|98.3545|46.608
|1113|98.3814|46.7064
|1114|98.4079|46.8048
|1115|98.4343|46.9032
|1116|98.4603|47.0016
|1117|98.486|47.1001
|1118|98.5115|47.1986
|1119|98.5366|47.2971
|1120|98.5615|47.3957
|1121|98.5861|47.4943
|1122|98.6105|47.5929
|1123|98.6345|47.6915
|1124|98.6583|47.7901
|1125|98.6818|47.8888
|1126|98.705|47.9875
|1127|98.728|48.0862
|1128|98.7507|48.1849
|1129|98.7731|48.2837
|1130|98.7953|48.3825
|1131|98.8171|48.4813
|1132|98.8388|48.5801
|1133|98.8601|48.679
|1134|98.8812|48.7778
|1135|98.902|48.8767
|1136|98.9226|48.9757
|1137|98.9429|49.0746
|1138|98.963|49.1735
|1139|98.9828|49.2725
|1140|99.0023|49.3715
|1141|99.0216|49.4705
|1142|99.0407|49.5695
|1143|99.0595|49.6686
|1144|99.078|49.7677
|1145|99.0963|49.8668
|1146|99.1144|49.9659
|1147|99.1322|50.065
|1148|99.1498|50.1641
|1149|99.1671|50.2633
|1150|99.1842|50.3625
|1151|99.201|50.4616
|1152|99.2176|50.5609
|1153|99.234|50.6601
|1154|99.2501|50.7593
|1155|99.266|50.8586
|1156|99.2817|50.9579
|1157|99.2972|51.0571
|1158|99.3124|51.1565
|1159|99.3274|51.2558
|1160|99.3422|51.3551
|1161|99.3567|51.4545
|1162|99.371|51.5538
|1163|99.3851|51.6532
|1164|99.399|51.7526
|1165|99.4127|51.852
|1166|99.4261|51.9514
|1167|99.4394|52.0508
|1168|99.4524|52.1503
|1169|99.4652|52.2498
|1170|99.4778|52.3492
|1171|99.4902|52.4487
|1172|99.5024|52.5482
|1173|99.5144|52.6477
|1174|99.5262|52.7472
|1175|99.5378|52.8468
|1176|99.5492|52.9463
|1177|99.5603|53.0459
|1178|99.5713|53.1454
|1179|99.5821|53.245
|1180|99.5927|53.3446
|1181|99.6031|53.4442
|1182|99.6133|53.5438
|1183|99.6234|53.6434
|1184|99.6332|53.743
|1185|99.6429|53.8427
|1186|99.6524|53.9423
|1187|99.6616|54.042
|1188|99.6708|54.1417
|1189|99.6797|54.2413
|1190|99.6884|54.341
|1191|99.697|54.4407
|1192|99.7054|54.5404
|1193|99.7137|54.6401
|1194|99.7217|54.7398
|1195|99.7296|54.8396
|1196|99.7373|54.9393
|1197|99.7449|55.039
|1198|99.7523|55.1388
|1199|99.7596|55.2385
|1200|99.7666|55.3383
|1201|99.7735|55.4381
|1202|99.7803|55.5379
|1203|99.7869|55.6376
|1204|99.7934|55.7374
|1205|99.7997|55.8372
|1206|99.8058|55.937
|1207|99.8118|56.0368
|1208|99.8177|56.1366
|1209|99.8234|56.2365
|1210|99.829|56.3363
|1211|99.8344|56.4361
|1212|99.8397|56.536
|1213|99.8448|56.6358
|1214|99.8499|56.7357
|1215|99.8547|56.8355
|1216|99.8595|56.9354
|1217|99.8641|57.0352
|1218|99.8686|57.1351
|1219|99.873|57.235
|1220|99.8772|57.3348
|1221|99.8813|57.4347
|1222|99.8853|57.5346
|1223|99.8892|57.6345
|1224|99.8929|57.7344
|1225|99.8966|57.8343
|1226|99.9001|57.9342
|1227|99.9035|58.0341
|1228|99.9068|58.134
|1229|99.91|58.2339
|1230|99.9131|58.3338
|1231|99.9161|58.4337
|1232|99.9189|58.5336
|1233|99.9217|58.6335
|1234|99.9244|58.7335
|1235|99.927|58.8334
|1236|99.9294|58.9333
|1237|99.9318|59.0333
|1238|99.9341|59.1332
|1239|99.9363|59.2331
|1240|99.9384|59.3331
|1241|99.9404|59.433
|1242|99.9424|59.5329
|1243|99.9442|59.6329
|1244|99.946|59.7328
|1245|99.9477|59.8328
|1246|99.9493|59.9327
|1247|99.9508|60.0327
|1248|99.9523|60.1326
|1249|99.9537|60.2326
|1250|99.955|60.3325
|1251|99.9562|60.4325
|1252|99.9574|60.5324
|1253|99.9585|60.6324
|1254|99.9596|60.7324
|1255|99.9606|60.8323
|1256|99.9615|60.9323
|1257|99.9624|61.0322
|1258|99.9632|61.1322
|1259|99.964|61.2322
|1260|99.9647|61.3321
|1261|99.9653|61.4321
|1262|99.9659|61.5321
|1263|99.9665|61.632
|1264|99.967|61.732
|1265|99.9675|61.832
|1266|99.9679|61.9319
|1267|99.9683|62.0319
|1268|99.9687|62.1319
|1269|99.969|62.2318
|1270|99.9693|62.3318
|1271|99.9695|62.4318
|1272|99.9698|62.5318
|1273|99.97|62.6317
|1274|99.9701|62.7317
|1275|99.9703|62.8317
|1276|99.9704|62.9316
|1277|99.9705|63.0316
|1278|99.9706|63.1316
|1279|99.9707|63.2315
|1280|99.9707|63.3315
|1281|99.9708|63.4315
|1282|99.9708|63.5315
|1283|99.9708|63.6314
|1284|99.9708|63.7314
|1285|99.9708|63.8314
|1286|99.9708|63.9313
|1287|99.9708|64.0313
|1288|25|0.000164428
|1289|-170|0
|1290|0|0
|1291|574|513
|1292|-25|-170
|1293|1.79211|-112.624
|1294|0|-190
|1295|99.9708|0.0999708
|1296|99.9708|0.199942
|1297|99.9708|0.299912
|1298|99.9708|0.399883
|1299|99.9708|0.499854
|1300|99.9708|0.599825
|1301|99.9708|0.699796
|1302|99.9708|0.799767
|1303|99.9708|0.899737
|1304|99.9708|0.999708
|1305|99.9708|1.09968
|1306|99.9708|1.19965
|1307|99.9708|1.29962
|1308|99.9708|1.39959
|1309|99.9708|1.49956
|1310|99.9708|1.59953
|1311|99.9708|1.6995
|1312|99.9708|1.79947
|1313|99.9708|1.89945
|1314|99.9708|1.99942
|1315|99.9708|2.09939
|1316|99.9708|2.19936
|1317|99.9708|2.29933
|1318|99.9708|2.3993
|1319|99.9708|2.49927
|1320|99.9708|2.59924
|1321|99.9708|2.69921
|1322|99.9708|2.79918
|1323|99.9708|2.89915
|1324|99.9708|2.99912
|1325|99.9708|3.0991
|1326|99.9708|3.19907
|1327|99.9708|3.29904
|1328|99.9708|3.39901
|1329|99.9708|3.49898
|1330|99.9708|3.59895
|1331|99.9708|3.69892
|1332|99.9708|3.79889
|1333|99.9708|3.89886
|1334|99.9708|3.99883
|1335|99.9708|4.0988
|1336|99.9708|4.19877
|1337|99.9707|4.29874
|1338|99.9707|4.39872
|1339|99.9707|4.49869
|1340|99.9707|4.59866
|1341|99.9707|4.69863
|1342|99.9707|4.7986
|1343|99.9707|4.89857
|1344|99.9707|4.99854
|1345|99.9707|5.09851
|1346|99.9707|5.19848
|1347|99.9707|5.29845
|1348|99.9707|5.39842
|1349|99.9707|5.49839
|1350|99.9707|5.59836
|1351|99.9706|5.69833
|1352|99.9706|5.7983
|1353|99.9706|5.89828
|1354|99.9706|5.99825
|1355|99.9706|6.09822
|1356|99.9706|6.19819
|1357|99.9706|6.29816
|1358|99.9706|6.39813
|1359|99.9706|6.4981
|1360|99.9706|6.59807
|1361|99.9705|6.69804
|1362|99.9705|6.79801
|1363|99.9705|6.89798
|1364|99.9705|6.99795
|1365|99.9705|7.09792
|1366|99.9705|7.19789
|1367|99.9705|7.29786
|1368|99.9705|7.39783
|1369|99.9704|7.4978
|1370|99.9704|7.59777
|1371|99.9704|7.69775
|1372|99.9704|7.79772
|1373|99.9704|7.89769
|1374|99.9704|7.99766
|1375|99.9703|8.09763
|1376|99.9703|8.1976
|1377|99.9703|8.29757
|1378|99.9703|8.39754
|1379|99.9703|8.49751
|1380|99.9703|8.59748
|1381|99.9702|8.69745
|1382|99.9702|8.79742
|1383|99.9702|8.89739
|1384|99.9702|8.99736
|1385|99.9701|9.09733
|1386|99.9701|9.1973
|1387|99.9701|9.29727
|1388|99.9701|9.39724
|1389|99.9701|9.49721
|1390|99.97|9.59718
|1391|99.97|9.69715
|1392|99.97|9.79712
|1393|99.97|9.89709
|1394|99.9699|9.99706
|1395|99.9699|10.097
|1396|99.9699|10.197
|1397|99.9699|10.297
|1398|99.9698|10.3969
|1399|99.9698|10.4969
|1400|99.9698|10.5969
|1401|99.9698|10.6968
|1402|99.9697|10.7968
|1403|99.9697|10.8968
|1404|99.9697|10.9968
|1405|99.9696|11.0967
|1406|99.9696|11.1967
|1407|99.9696|11.2967
|1408|99.9695|11.3966
|1409|99.9695|11.4966
|1410|99.9695|11.5966
|1411|99.9694|11.6965
|1412|99.9694|11.7965
|1413|99.9694|11.8965
|1414|99.9693|11.9965
|1415|99.9693|12.0964
|1416|99.9693|12.1964
|1417|99.9692|12.2964
|1418|99.9692|12.3963
|1419|99.9692|12.4963
|1420|99.9691|12.5963
|1421|99.9691|12.6962
|1422|99.969|12.7962
|1423|99.969|12.8962
|1424|99.969|12.9961
|1425|99.9689|13.0961
|1426|99.9689|13.1961
|1427|99.9688|13.2961
|1428|99.9688|13.396
|1429|99.9688|13.496
|1430|99.9687|13.596
|1431|99.9687|13.6959
|1432|99.9686|13.7959
|1433|99.9686|13.8959
|1434|99.9685|13.9958
|1435|99.9685|14.0958
|1436|99.9684|14.1958
|1437|99.9684|14.2957
|1438|99.9684|14.3957
|1439|99.9683|14.4957
|1440|99.9683|14.5956
|1441|99.9682|14.6956
|1442|99.9682|14.7956
|1443|99.9681|14.8955
|1444|99.9681|14.9955
|1445|99.968|15.0955
|1446|99.968|15.1955
|1447|99.9679|15.2954
|1448|99.9679|15.3954
|1449|99.9678|15.4954
|1450|99.9678|15.5953
|1451|99.9677|15.6953
|1452|99.9676|15.7953
|1453|99.9676|15.8952
|1454|99.9675|15.9952
|1455|99.9675|16.0952
|1456|99.9674|16.1951
|1457|99.9674|16.2951
|1458|99.9673|16.3951
|1459|99.9673|16.495
|1460|99.9672|16.595
|1461|99.9671|16.695
|1462|99.9671|16.7949
|1463|99.967|16.8949
|1464|99.967|16.9949
|1465|99.9669|17.0948
|1466|99.9668|17.1948
|1467|99.9668|17.2948
|1468|99.9667|17.3947
|1469|99.9667|17.4947
|1470|99.9666|17.5947
|1471|99.9665|17.6946
|1472|99.9665|17.7946
|1473|99.9664|17.8946
|1474|99.9663|17.9945
|1475|99.9663|18.0945
|1476|99.9662|18.1945
|1477|99.9661|18.2944
|1478|99.9661|18.3944
|1479|99.966|18.4944
|1480|99.9659|18.5943
|1481|99.9659|18.6943
|1482|99.9658|18.7943
|1483|99.9657|18.8942
|1484|99.9657|18.9942
|1485|99.9656|19.0942
|1486|99.9655|19.1941
|1487|99.9654|19.2941
|1488|99.9654|19.3941
|1489|99.9653|19.494
|1490|99.9652|19.594
|1491|99.9652|19.6939
|1492|99.9651|19.7939
|1493|99.965|19.8939
|1494|99.9649|19.9938
|1495|99.9649|20.0938
|1496|99.9648|20.1938
|1497|99.9647|20.2937
|1498|99.9646|20.3937
|1499|99.9646|20.4937
|1500|99.9645|20.5936
|1501|99.9644|20.6936
|1502|99.9643|20.7936
|1503|99.9643|20.8935
|1504|99.9642|20.9935
|1505|99.9641|21.0935
|1506|99.964|21.1934
|1507|99.9639|21.2934
|1508|99.9639|21.3933
|1509|99.9638|21.4933
|1510|99.9637|21.5933
|1511|99.9636|21.6932
|1512|99.9635|21.7932
|1513|99.9635|21.8932
|1514|99.9634|21.9931
|1515|99.9633|22.0931
|1516|99.9632|22.1931
|1517|99.9631|22.293
|1518|99.9631|22.393
|1519|99.963|22.4929
|1520|99.9629|22.5929
|1521|99.9628|22.6929
|1522|99.9627|22.7928
|1523|99.9626|22.8928
|1524|99.9626|22.9928
|1525|99.9625|23.0927
|1526|99.9624|23.1927
|1527|99.9623|23.2926
|1528|99.9622|23.3926
|1529|99.9621|23.4926
|1530|99.962|23.5925
|1531|99.962|23.6925
|1532|99.9619|23.7925
|1533|99.9618|23.8924
|1534|99.9617|23.9924
|1535|99.9616|24.0923
|1536|99.9615|24.1923
|1537|99.9614|24.2923
|1538|99.9613|24.3922
|1539|99.9612|24.4922
|1540|99.9612|24.5921
|1541|99.9611|24.6921
|1542|99.961|24.7921
|1543|99.9609|24.892
|1544|99.9608|24.992
|1545|99.9607|25.092
|1546|99.9606|25.1919
|1547|99.9605|25.2919
|1548|99.9604|25.3918
|1549|99.9604|25.4918
|1550|99.9603|25.5918
|1551|99.9602|25.6917
|1552|99.9601|25.7917
|1553|99.96|25.8916
|1554|99.9599|25.9916
|1555|99.9598|26.0916
|1556|99.9597|26.1915
|1557|99.9596|26.2915
|1558|99.9595|26.3914
|1559|99.9594|26.4914
|1560|99.9593|26.5914
|1561|99.9593|26.6913
|1562|99.9592|26.7913
|1563|99.9591|26.8912
|1564|99.959|26.9912
|1565|99.9589|27.0911
|1566|99.9588|27.1911
|1567|99.9587|27.2911
|1568|99.9586|27.391
|1569|99.9585|27.491
|1570|99.9584|27.5909
|1571|99.9583|27.6909
|1572|99.9582|27.7909
|1573|99.9581|27.8908
|1574|99.958|27.9908
|1575|99.9579|28.0907
|1576|99.9579|28.1907
|1577|99.9578|28.2906
|1578|99.9577|28.3906
|1579|99.9576|28.4906
|1580|99.9575|28.5905
|1581|99.9574|28.6905
|1582|99.9573|28.7904
|1583|99.9572|28.8904
|1584|99.9571|28.9904
|1585|99.957|29.0903
|1586|99.9569|29.1903
|1587|99.9568|29.2902
|1588|99.9567|29.3902
|1589|99.9566|29.4901
|1590|99.9565|29.5901
|1591|99.9565|29.69
|1592|99.9564|29.79
|1593|99.9563|29.89
|1594|99.9562|29.9899
|1595|99.9561|30.0899
|1596|99.956|30.1898
|1597|99.9559|30.2898
|1598|99.9558|30.3897
|1599|99.9557|30.4897
|1600|99.9556|30.5897
|1601|99.9555|30.6896
|1602|99.9554|30.7896
|1603|99.9553|30.8895
|1604|99.9552|30.9895
|1605|99.9552|31.0894
|1606|99.9551|31.1894
|1607|99.955|31.2893
|1608|99.9549|31.3893
|1609|99.9548|31.4892
|1610|99.9547|31.5892
|1611|99.9546|31.6892
|1612|99.9545|31.7891
|1613|99.9544|31.8891
|1614|99.9543|31.989
|1615|99.9542|32.089
|1616|99.9541|32.1889
|1617|99.9541|32.2889
|1618|99.954|32.3888
|1619|99.9539|32.4888
|1620|99.9538|32.5887
|1621|99.9537|32.6887
|1622|99.9536|32.7887
|1623|99.9535|32.8886
|1624|99.9534|32.9886
|1625|99.9533|33.0885
|1626|99.9533|33.1885
|1627|99.9532|33.2884
|1628|99.9531|33.3884
|1629|99.953|33.4883
|1630|99.9529|33.5883
|1631|99.9528|33.6882
|1632|99.9527|33.7882
|1633|99.9526|33.8881
|1634|99.9526|33.9881
|1635|99.9525|34.088
|1636|99.9524|34.188
|1637|99.9523|34.2879
|1638|99.9522|34.3879
|1639|99.9521|34.4879
|1640|99.9521|34.5878
|1641|99.952|34.6878
|1642|99.9519|34.7877
|1643|99.9518|34.8877
|1644|99.9517|34.9876
|1645|99.9516|35.0876
|1646|99.9516|35.1875
|1647|99.9515|35.2875
|1648|99.9514|35.3874
|1649|99.9513|35.4874
|1650|99.9512|35.5873
|1651|99.9511|35.6873
|1652|99.9511|35.7872
|1653|99.951|35.8872
|1654|99.9509|35.9871
|1655|99.9508|36.0871
|1656|99.9507|36.187
|1657|99.9507|36.287
|1658|99.9506|36.3869
|1659|99.9505|36.4869
|1660|99.9504|36.5868
|1661|99.9504|36.6868
|1662|99.9503|36.7867
|1663|99.9502|36.8867
|1664|99.9501|36.9866
|1665|99.9501|37.0866
|1666|99.95|37.1865
|1667|99.9499|37.2865
|1668|99.9498|37.3864
|1669|99.9498|37.4864
|1670|99.9497|37.5863
|1671|99.9496|37.6863
|1672|99.9495|37.7862
|1673|99.9495|37.8862
|1674|99.9494|37.9861
|1675|99.9493|38.0861
|1676|99.9493|38.186
|1677|99.9492|38.286
|1678|99.9491|38.3859
|1679|99.949|38.4859
|1680|99.949|38.5858
|1681|99.9489|38.6858
|1682|99.9488|38.7857
|1683|99.9488|38.8857
|1684|99.9487|38.9856
|1685|99.9486|39.0856
|1686|99.9486|39.1855
|1687|99.9485|39.2855
|1688|99.9484|39.3854
|1689|99.9484|39.4854
|1690|99.9483|39.5853
|1691|99.9482|39.6853
|1692|99.9482|39.7852
|1693|99.9481|39.8852
|1694|99.9481|39.9851
|1695|99.948|40.085
|1696|99.9479|40.185
|1697|99.9479|40.2849
|1698|99.9478|40.3849
|1699|99.9478|40.4848
|1700|99.9477|40.5848
|1701|99.9476|40.6847
|1702|99.9476|40.7847
|1703|99.9475|40.8846
|1704|99.9475|40.9846
|1705|99.9474|41.0845
|1706|99.9473|41.1845
|1707|99.9473|41.2844
|1708|99.9472|41.3844
|1709|99.9472|41.4843
|1710|99.9471|41.5843
|1711|99.9471|41.6842
|1712|99.947|41.7842
|1713|99.947|41.8841
|1714|99.9469|41.9841
|1715|99.9469|42.084
|1716|99.9468|42.1839
|1717|99.9468|42.2839
|1718|99.9467|42.3838
|1719|99.9467|42.4838
|1720|99.9466|42.5837
|1721|99.9466|42.6837
|1722|99.9465|42.7836
|1723|99.9465|42.8836
|1724|99.9464|42.9835
|1725|99.9464|43.0835
|1726|99.9463|43.1834
|1727|99.9463|43.2834
|1728|99.9462|43.3833
|1729|99.9462|43.4832
|1730|99.9461|43.5832
|1731|99.9461|43.6831
|1732|99.9461|43.7831
|1733|99.946|43.883
|1734|99.946|43.983
|1735|99.9459|44.0829
|1736|99.9459|44.1829
|1737|99.9458|44.2828
|1738|99.9458|44.3828
|1739|99.9458|44.4827
|1740|99.9457|44.5827
|1741|99.9457|44.6826
|1742|99.9457|44.7825
|1743|99.9456|44.8825
|1744|99.9456|44.9824
|1745|99.9455|45.0824
|1746|99.9455|45.1823
|1747|99.9455|45.2823
|1748|99.9454|45.3822
|1749|99.9454|45.4822
|1750|99.9454|45.5821
|1751|99.9453|45.6821
|1752|99.9453|45.782
|1753|99.9453|45.8819
|1754|99.9452|45.9819
|1755|99.9452|46.0818
|1756|99.9452|46.1818
|1757|99.9451|46.2817
|1758|99.9451|46.3817
|1759|99.9451|46.4816
|1760|99.9451|46.5816
|1761|99.945|46.6815
|1762|99.945|46.7815
|1763|99.945|46.8814
|1764|99.9449|46.9813
|1765|99.9449|47.0813
|1766|99.9449|47.1812
|1767|99.9449|47.2812
|1768|99.9448|47.3811
|1769|99.9448|47.4811
|1770|99.9448|47.581
|1771|99.9448|47.681
|1772|99.9447|47.7809
|1773|99.9447|47.8808
|1774|99.9447|47.9808
|1775|99.9447|48.0807
|1776|99.9446|48.1807
|1777|99.9446|48.2806
|1778|99.9446|48.3806
|1779|99.9446|48.4805
|1780|99.9446|48.5805
|1781|99.9445|48.6804
|1782|99.9445|48.7803
|1783|99.9445|48.8803
|1784|99.9445|48.9802
|1785|99.9445|49.0802
|1786|99.9444|49.1801
|1787|99.9444|49.2801
|1788|99.9444|49.38
|1789|99.9444|49.48
|1790|99.9444|49.5799
|1791|99.9444|49.6798
|1792|99.9443|49.7798
|1793|99.9443|49.8797
|1794|99.9443|49.9797
|1795|99.9443|50.0796
|1796|99.9443|50.1796
|1797|99.9443|50.2795
|1798|99.9443|50.3795
|1799|99.9443|50.4794
|1800|99.9442|50.5793
|1801|99.9442|50.6793
|1802|99.9442|50.7792
|1803|99.9442|50.8792
|1804|99.9442|50.9791
|1805|99.9442|51.0791
|1806|99.9442|51.179
|1807|99.9442|51.279
|1808|99.9441|51.3789
|1809|99.9441|51.4788
|1810|99.9441|51.5788
|1811|99.9441|51.6787
|1812|99.9441|51.7787
|1813|99.9441|51.8786
|1814|99.9441|51.9786
|1815|99.9441|52.0785
|1816|99.9441|52.1785
|1817|99.9441|52.2784
|1818|99.9441|52.3783
|1819|99.9441|52.4783
|1820|99.9441|52.5782
|1821|99.944|52.6782
|1822|99.944|52.7781
|1823|99.944|52.8781
|1824|99.944|52.978
|1825|99.944|53.0779
|1826|99.944|53.1779
|1827|99.944|53.2778
|1828|99.944|53.3778
|1829|99.944|53.4777
|1830|99.944|53.5777
|1831|99.944|53.6776
|1832|99.944|53.7776
|1833|99.944|53.8775
|1834|99.944|53.9774
|1835|99.944|54.0774
|1836|99.944|54.1773
|1837|99.944|54.2773
|1838|99.944|54.3772
|1839|99.944|54.4772
|1840|99.944|54.5771
|1841|99.944|54.6771
|1842|99.944|54.777
|1843|99.944|54.8769
|1844|99.944|54.9769
|1845|99.944|55.0768
|1846|99.944|55.1768
|1847|99.944|55.2767
|1848|99.944|55.3767
|1849|99.944|55.4766
|1850|99.944|55.5765
|1851|99.944|55.6765
|1852|99.944|55.7764
|1853|99.944|55.8764
|1854|99.944|55.9763
|1855|99.944|56.0763
|1856|99.944|56.1762
|1857|99.944|56.2762
|1858|99.944|56.3761
|1859|99.944|56.476
|1860|99.944|56.576
|1861|99.944|56.6759
|1862|99.944|56.7759
|1863|99.944|56.8758
|1864|99.944|56.9758
|1865|99.944|57.0757
|1866|99.944|57.1757
|1867|99.944|57.2756
|1868|99.944|57.3755
|1869|65|0.000164428
|1870|-220|0
|1871|0|0
|1872|1282|512
|1873|25|-170
|1874|65|-220
|1875|55.2381|113.976
|1876|99.944|0.099944
|1877|99.9439|0.199888
|1878|99.9439|0.299832
|1879|99.9439|0.399776
|1880|99.9439|0.49972
|1881|99.9439|0.599664
|1882|99.9438|0.699607
|1883|99.9438|0.799551
|1884|99.9437|0.899495
|1885|99.9436|0.999439
|1886|99.9435|1.09938
|1887|99.9434|1.19933
|1888|99.9433|1.29927
|1889|99.9431|1.39921
|1890|99.9429|1.49916
|1891|99.9427|1.5991
|1892|99.9424|1.69904
|1893|99.9421|1.79898
|1894|99.9418|1.89892
|1895|99.9415|1.99887
|1896|99.9411|2.09881
|1897|99.9406|2.19875
|1898|99.9402|2.29869
|1899|99.9396|2.39863
|1900|99.9391|2.49857
|1901|99.9385|2.59851
|1902|99.9378|2.69845
|1903|99.9371|2.79838
|1904|99.9363|2.89832
|1905|99.9355|2.99826
|1906|99.9347|3.09819
|1907|99.9337|3.19812
|1908|99.9327|3.29806
|1909|99.9317|3.39799
|1910|99.9306|3.49792
|1911|99.9294|3.59785
|1912|99.9281|3.69778
|1913|99.9268|3.79771
|1914|99.9254|3.89763
|1915|99.924|3.99756
|1916|99.9225|4.09748
|1917|99.9208|4.1974
|1918|99.9192|4.29732
|1919|99.9174|4.39724
|1920|99.9155|4.49716
|1921|99.9136|4.59707
|1922|99.9116|4.69699
|1923|99.9095|4.7969
|1924|99.9073|4.8968
|1925|99.905|4.99671
|1926|99.9026|5.09661
|1927|99.9001|5.19652
|1928|99.8976|5.29641
|1929|99.8949|5.39631
|1930|99.8921|5.4962
|1931|99.8893|5.59609
|1932|99.8863|5.69598
|1933|99.8832|5.79587
|1934|99.88|5.89575
|1935|99.8767|5.99563
|1936|99.8733|6.0955
|1937|99.8698|6.19537
|1938|99.8662|6.29524
|1939|99.8624|6.39511
|1940|99.8585|6.49497
|1941|99.8546|6.59482
|1942|99.8504|6.69468
|1943|99.8462|6.79452
|1944|99.8419|6.89437
|1945|99.8374|6.99421
|1946|99.8328|7.09404
|1947|99.828|7.19387
|1948|99.8231|7.2937
|1949|99.8181|7.39352
|1950|99.813|7.49333
|1951|99.8077|7.59315
|1952|99.8023|7.69295
|1953|99.7967|7.79275
|1954|99.791|7.89254
|1955|99.7851|7.99233
|1956|99.7791|8.09211
|1957|99.773|8.19189
|1958|99.7667|8.29166
|1959|99.7602|8.39142
|1960|99.7536|8.49118
|1961|99.7469|8.59093
|1962|99.74|8.69067
|1963|99.7329|8.79041
|1964|99.7257|8.89014
|1965|99.7183|8.98986
|1966|99.7107|9.08958
|1967|99.703|9.18928
|1968|99.6951|9.28898
|1969|99.6871|9.38867
|1970|99.6788|9.48836
|1971|99.6704|9.58803
|1972|99.6619|9.6877
|1973|99.6531|9.78735
|1974|99.6442|9.887
|1975|99.6351|9.98664
|1976|99.6258|10.0863
|1977|99.6164|10.1859
|1978|99.6067|10.2855
|1979|99.5969|10.3851
|1980|99.5869|10.4847
|1981|99.5767|10.5843
|1982|99.5663|10.6839
|1983|99.5557|10.7834
|1984|99.5449|10.883
|1985|99.5339|10.9825
|1986|99.5227|11.082
|1987|99.5114|11.1815
|1988|99.4998|11.2811
|1989|99.488|11.3805
|1990|99.4761|11.48
|1991|99.4639|11.5795
|1992|99.4515|11.679
|1993|99.4389|11.7784
|1994|99.4261|11.8778
|1995|99.4131|11.9773
|1996|99.3999|12.0767
|1997|99.3864|12.1761
|1998|99.3728|12.2754
|1999|99.3589|12.3748
|2000|99.3448|12.4742
|2001|99.3305|12.5735
|2002|99.316|12.6728
|2003|99.3012|12.7721
|2004|99.2862|12.8714
|2005|99.271|12.9707
|2006|99.2556|13.07
|2007|99.2399|13.1692
|2008|99.224|13.2684
|2009|99.2079|13.3677
|2010|99.1916|13.4669
|2011|99.175|13.566
|2012|99.1581|13.6652
|2013|99.1411|13.7644
|2014|99.1238|13.8635
|2015|99.1062|13.9626
|2016|99.0884|14.0617
|2017|99.0704|14.1608
|2018|99.0521|14.2598
|2019|99.0336|14.3589
|2020|99.0148|14.4579
|2021|98.9958|14.5569
|2022|98.9765|14.6559
|2023|98.957|14.7549
|2024|98.9372|14.8538
|2025|98.9171|14.9527
|2026|98.8969|15.0516
|2027|98.8763|15.1505
|2028|98.8555|15.2494
|2029|98.8344|15.3482
|2030|98.8131|15.4471
|2031|98.7915|15.5459
|2032|98.7696|15.6446
|2033|98.7475|15.7434
|2034|98.7251|15.8421
|2035|98.7024|15.9409
|2036|98.6795|16.0395
|2037|98.6563|16.1382
|2038|98.6328|16.2369
|2039|98.6091|16.3355
|2040|98.585|16.4341
|2041|98.5607|16.5327
|2042|98.5361|16.6312
|2043|98.5113|16.7297
|2044|98.4861|16.8282
|2045|98.4607|16.9267
|2046|98.435|17.0251
|2047|98.409|17.1236
|2048|98.3827|17.222
|2049|98.3562|17.3203
|2050|98.3293|17.4187
|2051|98.3022|17.517
|2052|98.2747|17.6153
|2053|98.247|17.7135
|2054|98.219|17.8118
|2055|98.1907|17.91
|2056|98.1621|18.0082
|2057|98.1331|18.1063
|2058|98.1039|18.2044
|2059|98.0744|18.3025
|2060|98.0446|18.4006
|2061|98.0145|18.4986
|2062|97.9841|18.5966
|2063|97.9534|18.6946
|2064|97.9224|18.7925
